Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Tipus_Vehicles,Nacionalitat_propietari,Nombre
2019,1,Ciutat Vella,1,el Raval,Turismes,Nacionalitat espanyola,4336
2019,1,Ciutat Vella,1,el Raval,Turismes,Altres nacionalitats,1416
2019,1,Ciutat Vella,1,el Raval,Motos,Nacionalitat espanyola,2227
2019,1,Ciutat Vella,1,el Raval,Motos,Altres nacionalitats,796
2019,1,Ciutat Vella,1,el Raval,Ciclomotors,Nacionalitat espanyola,931
2019,1,Ciutat Vella,1,el Raval,Ciclomotors,Altres nacionalitats,384
2019,1,Ciutat Vella,1,el Raval,Furgonetes,Nacionalitat espanyola,596
2019,1,Ciutat Vella,1,el Raval,Furgonetes,Altres nacionalitats,276
2019,1,Ciutat Vella,1,el Raval,Camions,Nacionalitat espanyola,246
2019,1,Ciutat Vella,1,el Raval,Camions,Altres nacionalitats,89
2019,1,Ciutat Vella,1,el Raval,Altres vehicles,Nacionalitat espanyola,178
2019,1,Ciutat Vella,1,el Raval,Altres vehicles,Altres nacionalitats,14
2019,1,Ciutat Vella,2,el Barri Gòtic,Turismes,Nacionalitat espanyola,4255
2019,1,Ciutat Vella,2,el Barri Gòtic,Turismes,Altres nacionalitats,564
2019,1,Ciutat Vella,2,el Barri Gòtic,Motos,Nacionalitat espanyola,3501
2019,1,Ciutat Vella,2,el Barri Gòtic,Motos,Altres nacionalitats,405
2019,1,Ciutat Vella,2,el Barri Gòtic,Ciclomotors,Nacionalitat espanyola,420
2019,1,Ciutat Vella,2,el Barri Gòtic,Ciclomotors,Altres nacionalitats,100
2019,1,Ciutat Vella,2,el Barri Gòtic,Furgonetes,Nacionalitat espanyola,1482
2019,1,Ciutat Vella,2,el Barri Gòtic,Furgonetes,Altres nacionalitats,79
2019,1,Ciutat Vella,2,el Barri Gòtic,Camions,Nacionalitat espanyola,933
2019,1,Ciutat Vella,2,el Barri Gòtic,Camions,Altres nacionalitats,13
2019,1,Ciutat Vella,2,el Barri Gòtic,Altres vehicles,Nacionalitat espanyola,353
2019,1,Ciutat Vella,2,el Barri Gòtic,Altres vehicles,Altres nacionalitats,11
2019,1,Ciutat Vella,3,la Barceloneta,Turismes,Nacionalitat espanyola,2638
2019,1,Ciutat Vella,3,la Barceloneta,Turismes,Altres nacionalitats,525
2019,1,Ciutat Vella,3,la Barceloneta,Motos,Nacionalitat espanyola,1437
2019,1,Ciutat Vella,3,la Barceloneta,Motos,Altres nacionalitats,404
2019,1,Ciutat Vella,3,la Barceloneta,Ciclomotors,Nacionalitat espanyola,410
2019,1,Ciutat Vella,3,la Barceloneta,Ciclomotors,Altres nacionalitats,101
2019,1,Ciutat Vella,3,la Barceloneta,Furgonetes,Nacionalitat espanyola,384
2019,1,Ciutat Vella,3,la Barceloneta,Furgonetes,Altres nacionalitats,65
2019,1,Ciutat Vella,3,la Barceloneta,Camions,Nacionalitat espanyola,98
2019,1,Ciutat Vella,3,la Barceloneta,Camions,Altres nacionalitats,13
2019,1,Ciutat Vella,3,la Barceloneta,Altres vehicles,Nacionalitat espanyola,85
2019,1,Ciutat Vella,3,la Barceloneta,Altres vehicles,Altres nacionalitats,8
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Turismes,Nacionalitat espanyola,3098
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Turismes,Altres nacionalitats,787
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Motos,Nacionalitat espanyola,1867
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Motos,Altres nacionalitats,665
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Ciclomotors,Nacionalitat espanyola,4909
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Ciclomotors,Altres nacionalitats,163
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Furgonetes,Nacionalitat espanyola,397
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Furgonetes,Altres nacionalitats,123
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Camions,Nacionalitat espanyola,103
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Camions,Altres nacionalitats,24
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Altres vehicles,Nacionalitat espanyola,107
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Altres vehicles,Altres nacionalitats,11
2019,2,Eixample,5,el Fort Pienc,Turismes,Nacionalitat espanyola,8179
2019,2,Eixample,5,el Fort Pienc,Turismes,Altres nacionalitats,773
2019,2,Eixample,5,el Fort Pienc,Motos,Nacionalitat espanyola,3507
2019,2,Eixample,5,el Fort Pienc,Motos,Altres nacionalitats,530
2019,2,Eixample,5,el Fort Pienc,Ciclomotors,Nacionalitat espanyola,700
2019,2,Eixample,5,el Fort Pienc,Ciclomotors,Altres nacionalitats,108
2019,2,Eixample,5,el Fort Pienc,Furgonetes,Nacionalitat espanyola,614
2019,2,Eixample,5,el Fort Pienc,Furgonetes,Altres nacionalitats,94
2019,2,Eixample,5,el Fort Pienc,Camions,Nacionalitat espanyola,246
2019,2,Eixample,5,el Fort Pienc,Camions,Altres nacionalitats,20
2019,2,Eixample,5,el Fort Pienc,Altres vehicles,Nacionalitat espanyola,368
2019,2,Eixample,5,el Fort Pienc,Altres vehicles,Altres nacionalitats,10
2019,2,Eixample,6,la Sagrada Família,Turismes,Nacionalitat espanyola,12724
2019,2,Eixample,6,la Sagrada Família,Turismes,Altres nacionalitats,971
2019,2,Eixample,6,la Sagrada Família,Motos,Nacionalitat espanyola,5727
2019,2,Eixample,6,la Sagrada Família,Motos,Altres nacionalitats,720
2019,2,Eixample,6,la Sagrada Família,Ciclomotors,Nacionalitat espanyola,1154
2019,2,Eixample,6,la Sagrada Família,Ciclomotors,Altres nacionalitats,187
2019,2,Eixample,6,la Sagrada Família,Furgonetes,Nacionalitat espanyola,868
2019,2,Eixample,6,la Sagrada Família,Furgonetes,Altres nacionalitats,135
2019,2,Eixample,6,la Sagrada Família,Camions,Nacionalitat espanyola,289
2019,2,Eixample,6,la Sagrada Família,Camions,Altres nacionalitats,37
2019,2,Eixample,6,la Sagrada Família,Altres vehicles,Nacionalitat espanyola,444
2019,2,Eixample,6,la Sagrada Família,Altres vehicles,Altres nacionalitats,4
2019,2,Eixample,7,la Dreta de l'Eixample,Turismes,Nacionalitat espanyola,15511
2019,2,Eixample,7,la Dreta de l'Eixample,Turismes,Altres nacionalitats,1104
2019,2,Eixample,7,la Dreta de l'Eixample,Motos,Nacionalitat espanyola,7291
2019,2,Eixample,7,la Dreta de l'Eixample,Motos,Altres nacionalitats,871
2019,2,Eixample,7,la Dreta de l'Eixample,Ciclomotors,Nacionalitat espanyola,1133
2019,2,Eixample,7,la Dreta de l'Eixample,Ciclomotors,Altres nacionalitats,163
2019,2,Eixample,7,la Dreta de l'Eixample,Furgonetes,Nacionalitat espanyola,1679
2019,2,Eixample,7,la Dreta de l'Eixample,Furgonetes,Altres nacionalitats,69
2019,2,Eixample,7,la Dreta de l'Eixample,Camions,Nacionalitat espanyola,1062
2019,2,Eixample,7,la Dreta de l'Eixample,Camions,Altres nacionalitats,20
2019,2,Eixample,7,la Dreta de l'Eixample,Altres vehicles,Nacionalitat espanyola,1487
2019,2,Eixample,7,la Dreta de l'Eixample,Altres vehicles,Altres nacionalitats,10
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Turismes,Nacionalitat espanyola,11684
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Turismes,Altres nacionalitats,941
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Motos,Nacionalitat espanyola,6553
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Motos,Altres nacionalitats,795
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Ciclomotors,Nacionalitat espanyola,1017
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Ciclomotors,Altres nacionalitats,150
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Furgonetes,Nacionalitat espanyola,938
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Furgonetes,Altres nacionalitats,56
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Camions,Nacionalitat espanyola,396
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Camions,Altres nacionalitats,14
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Altres vehicles,Nacionalitat espanyola,286
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Altres vehicles,Altres nacionalitats,8
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Turismes,Nacionalitat espanyola,16560
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Turismes,Altres nacionalitats,1166
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Motos,Nacionalitat espanyola,7484
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Motos,Altres nacionalitats,839
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Ciclomotors,Nacionalitat espanyola,1355
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Ciclomotors,Altres nacionalitats,176
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Furgonetes,Nacionalitat espanyola,1094
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Furgonetes,Altres nacionalitats,109
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Camions,Nacionalitat espanyola,365
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Camions,Altres nacionalitats,24
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Altres vehicles,Nacionalitat espanyola,890
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Altres vehicles,Altres nacionalitats,8
2019,2,Eixample,10,Sant Antoni,Turismes,Nacionalitat espanyola,8777
2019,2,Eixample,10,Sant Antoni,Turismes,Altres nacionalitats,718
2019,2,Eixample,10,Sant Antoni,Motos,Nacionalitat espanyola,4079
2019,2,Eixample,10,Sant Antoni,Motos,Altres nacionalitats,562
2019,2,Eixample,10,Sant Antoni,Ciclomotors,Nacionalitat espanyola,824
2019,2,Eixample,10,Sant Antoni,Ciclomotors,Altres nacionalitats,112
2019,2,Eixample,10,Sant Antoni,Furgonetes,Nacionalitat espanyola,668
2019,2,Eixample,10,Sant Antoni,Furgonetes,Altres nacionalitats,93
2019,2,Eixample,10,Sant Antoni,Camions,Nacionalitat espanyola,246
2019,2,Eixample,10,Sant Antoni,Camions,Altres nacionalitats,15
2019,2,Eixample,10,Sant Antoni,Altres vehicles,Nacionalitat espanyola,280
2019,2,Eixample,10,Sant Antoni,Altres vehicles,Altres nacionalitats,5
2019,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,Turismes,Nacionalitat espanyola,7033
2019,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,Turismes,Altres nacionalitats,1198
2019,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,Motos,Nacionalitat espanyola,3243
2019,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,Motos,Altres nacionalitats,693
2019,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,Ciclomotors,Nacionalitat espanyola,927
2019,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,Ciclomotors,Altres nacionalitats,232
2019,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,Furgonetes,Nacionalitat espanyola,761
2019,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,Furgonetes,Altres nacionalitats,209
2019,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,Camions,Nacionalitat espanyola,178
2019,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,Camions,Altres nacionalitats,43
2019,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,Altres vehicles,Nacionalitat espanyola,202
2019,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,Altres vehicles,Altres nacionalitats,22
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,Turismes,Nacionalitat espanyola,3851
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,Turismes,Altres nacionalitats,35
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,Motos,Nacionalitat espanyola,336
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,Motos,Altres nacionalitats,6
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,Ciclomotors,Nacionalitat espanyola,421
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,Ciclomotors,Altres nacionalitats,4
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,Furgonetes,Nacionalitat espanyola,895
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,Furgonetes,Altres nacionalitats,5
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,Camions,Nacionalitat espanyola,2132
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,Camions,Altres nacionalitats,1
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,Altres vehicles,Nacionalitat espanyola,3460
2019,3,Sants-Montjuïc,13,la Marina de Port,Turismes,Nacionalitat espanyola,8774
2019,3,Sants-Montjuïc,13,la Marina de Port,Turismes,Altres nacionalitats,700
2019,3,Sants-Montjuïc,13,la Marina de Port,Motos,Nacionalitat espanyola,3190
2019,3,Sants-Montjuïc,13,la Marina de Port,Motos,Altres nacionalitats,253
2019,3,Sants-Montjuïc,13,la Marina de Port,Ciclomotors,Nacionalitat espanyola,721
2019,3,Sants-Montjuïc,13,la Marina de Port,Ciclomotors,Altres nacionalitats,97
2019,3,Sants-Montjuïc,13,la Marina de Port,Furgonetes,Nacionalitat espanyola,499
2019,3,Sants-Montjuïc,13,la Marina de Port,Furgonetes,Altres nacionalitats,70
2019,3,Sants-Montjuïc,13,la Marina de Port,Camions,Nacionalitat espanyola,317
2019,3,Sants-Montjuïc,13,la Marina de Port,Camions,Altres nacionalitats,34
2019,3,Sants-Montjuïc,13,la Marina de Port,Altres vehicles,Nacionalitat espanyola,236
2019,3,Sants-Montjuïc,13,la Marina de Port,Altres vehicles,Altres nacionalitats,1
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Turismes,Nacionalitat espanyola,2678
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Turismes,Altres nacionalitats,251
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Motos,Nacionalitat espanyola,1185
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Motos,Altres nacionalitats,160
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Ciclomotors,Nacionalitat espanyola,266
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Ciclomotors,Altres nacionalitats,39
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Furgonetes,Nacionalitat espanyola,171
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Furgonetes,Altres nacionalitats,27
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Camions,Nacionalitat espanyola,50
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Camions,Altres nacionalitats,1
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Altres vehicles,Nacionalitat espanyola,83
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Altres vehicles,Altres nacionalitats,4
2019,3,Sants-Montjuïc,15,Hostafrancs,Turismes,Nacionalitat espanyola,3701
2019,3,Sants-Montjuïc,15,Hostafrancs,Turismes,Altres nacionalitats,417
2019,3,Sants-Montjuïc,15,Hostafrancs,Motos,Nacionalitat espanyola,1444
2019,3,Sants-Montjuïc,15,Hostafrancs,Motos,Altres nacionalitats,205
2019,3,Sants-Montjuïc,15,Hostafrancs,Ciclomotors,Nacionalitat espanyola,328
2019,3,Sants-Montjuïc,15,Hostafrancs,Ciclomotors,Altres nacionalitats,84
2019,3,Sants-Montjuïc,15,Hostafrancs,Furgonetes,Nacionalitat espanyola,367
2019,3,Sants-Montjuïc,15,Hostafrancs,Furgonetes,Altres nacionalitats,54
2019,3,Sants-Montjuïc,15,Hostafrancs,Camions,Nacionalitat espanyola,128
2019,3,Sants-Montjuïc,15,Hostafrancs,Camions,Altres nacionalitats,12
2019,3,Sants-Montjuïc,15,Hostafrancs,Altres vehicles,Nacionalitat espanyola,115
2019,3,Sants-Montjuïc,15,Hostafrancs,Altres vehicles,Altres nacionalitats,3
2019,3,Sants-Montjuïc,16,la Bordeta,Turismes,Nacionalitat espanyola,5151
2019,3,Sants-Montjuïc,16,la Bordeta,Turismes,Altres nacionalitats,338
2019,3,Sants-Montjuïc,16,la Bordeta,Motos,Nacionalitat espanyola,1961
2019,3,Sants-Montjuïc,16,la Bordeta,Motos,Altres nacionalitats,190
2019,3,Sants-Montjuïc,16,la Bordeta,Ciclomotors,Nacionalitat espanyola,412
2019,3,Sants-Montjuïc,16,la Bordeta,Ciclomotors,Altres nacionalitats,42
2019,3,Sants-Montjuïc,16,la Bordeta,Furgonetes,Nacionalitat espanyola,321
2019,3,Sants-Montjuïc,16,la Bordeta,Furgonetes,Altres nacionalitats,31
2019,3,Sants-Montjuïc,16,la Bordeta,Camions,Nacionalitat espanyola,97
2019,3,Sants-Montjuïc,16,la Bordeta,Camions,Altres nacionalitats,11
2019,3,Sants-Montjuïc,16,la Bordeta,Altres vehicles,Nacionalitat espanyola,106
2019,3,Sants-Montjuïc,16,la Bordeta,Altres vehicles,Altres nacionalitats,3
2019,3,Sants-Montjuïc,17,Sants - Badal,Turismes,Nacionalitat espanyola,6098
2019,3,Sants-Montjuïc,17,Sants - Badal,Turismes,Altres nacionalitats,451
2019,3,Sants-Montjuïc,17,Sants - Badal,Motos,Nacionalitat espanyola,2367
2019,3,Sants-Montjuïc,17,Sants - Badal,Motos,Altres nacionalitats,223
2019,3,Sants-Montjuïc,17,Sants - Badal,Ciclomotors,Nacionalitat espanyola,562
2019,3,Sants-Montjuïc,17,Sants - Badal,Ciclomotors,Altres nacionalitats,75
2019,3,Sants-Montjuïc,17,Sants - Badal,Furgonetes,Nacionalitat espanyola,408
2019,3,Sants-Montjuïc,17,Sants - Badal,Furgonetes,Altres nacionalitats,77
2019,3,Sants-Montjuïc,17,Sants - Badal,Camions,Nacionalitat espanyola,111
2019,3,Sants-Montjuïc,17,Sants - Badal,Camions,Altres nacionalitats,22
2019,3,Sants-Montjuïc,17,Sants - Badal,Altres vehicles,Nacionalitat espanyola,154
2019,3,Sants-Montjuïc,17,Sants - Badal,Altres vehicles,Altres nacionalitats,2
2019,3,Sants-Montjuïc,18,Sants,Turismes,Nacionalitat espanyola,9827
2019,3,Sants-Montjuïc,18,Sants,Turismes,Altres nacionalitats,806
2019,3,Sants-Montjuïc,18,Sants,Motos,Nacionalitat espanyola,4394
2019,3,Sants-Montjuïc,18,Sants,Motos,Altres nacionalitats,413
2019,3,Sants-Montjuïc,18,Sants,Ciclomotors,Nacionalitat espanyola,1004
2019,3,Sants-Montjuïc,18,Sants,Ciclomotors,Altres nacionalitats,127
2019,3,Sants-Montjuïc,18,Sants,Furgonetes,Nacionalitat espanyola,706
2019,3,Sants-Montjuïc,18,Sants,Furgonetes,Altres nacionalitats,118
2019,3,Sants-Montjuïc,18,Sants,Camions,Nacionalitat espanyola,226
2019,3,Sants-Montjuïc,18,Sants,Camions,Altres nacionalitats,29
2019,3,Sants-Montjuïc,18,Sants,Altres vehicles,Nacionalitat espanyola,205
2019,3,Sants-Montjuïc,18,Sants,Altres vehicles,Altres nacionalitats,5
2019,4,Les Corts,19,les Corts,Turismes,Nacionalitat espanyola,16614
2019,4,Les Corts,19,les Corts,Turismes,Altres nacionalitats,715
2019,4,Les Corts,19,les Corts,Motos,Nacionalitat espanyola,7027
2019,4,Les Corts,19,les Corts,Motos,Altres nacionalitats,403
2019,4,Les Corts,19,les Corts,Ciclomotors,Nacionalitat espanyola,1658
2019,4,Les Corts,19,les Corts,Ciclomotors,Altres nacionalitats,61
2019,4,Les Corts,19,les Corts,Furgonetes,Nacionalitat espanyola,1000
2019,4,Les Corts,19,les Corts,Furgonetes,Altres nacionalitats,57
2019,4,Les Corts,19,les Corts,Camions,Nacionalitat espanyola,371
2019,4,Les Corts,19,les Corts,Camions,Altres nacionalitats,8
2019,4,Les Corts,19,les Corts,Altres vehicles,Nacionalitat espanyola,341
2019,4,Les Corts,19,les Corts,Altres vehicles,Altres nacionalitats,5
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Turismes,Nacionalitat espanyola,8136
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Turismes,Altres nacionalitats,433
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Motos,Nacionalitat espanyola,3456
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Motos,Altres nacionalitats,202
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Ciclomotors,Nacionalitat espanyola,616
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Ciclomotors,Altres nacionalitats,61
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Furgonetes,Nacionalitat espanyola,467
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Furgonetes,Altres nacionalitats,33
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Camions,Nacionalitat espanyola,196
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Camions,Altres nacionalitats,9
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Altres vehicles,Nacionalitat espanyola,211
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Altres vehicles,Altres nacionalitats,3
2019,4,Les Corts,21,Pedralbes,Turismes,Nacionalitat espanyola,5605
2019,4,Les Corts,21,Pedralbes,Turismes,Altres nacionalitats,543
2019,4,Les Corts,21,Pedralbes,Motos,Nacionalitat espanyola,2729
2019,4,Les Corts,21,Pedralbes,Motos,Altres nacionalitats,156
2019,4,Les Corts,21,Pedralbes,Ciclomotors,Nacionalitat espanyola,360
2019,4,Les Corts,21,Pedralbes,Ciclomotors,Altres nacionalitats,24
2019,4,Les Corts,21,Pedralbes,Furgonetes,Nacionalitat espanyola,240
2019,4,Les Corts,21,Pedralbes,Furgonetes,Altres nacionalitats,10
2019,4,Les Corts,21,Pedralbes,Camions,Nacionalitat espanyola,97
2019,4,Les Corts,21,Pedralbes,Camions,Altres nacionalitats,1
2019,4,Les Corts,21,Pedralbes,Altres vehicles,Nacionalitat espanyola,135
2019,4,Les Corts,21,Pedralbes,Altres vehicles,Altres nacionalitats,3
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Turismes,Nacionalitat espanyola,1700
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Turismes,Altres nacionalitats,230
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Motos,Nacionalitat espanyola,869
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Motos,Altres nacionalitats,73
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Ciclomotors,Nacionalitat espanyola,118
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Ciclomotors,Altres nacionalitats,10
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Furgonetes,Nacionalitat espanyola,146
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Furgonetes,Altres nacionalitats,17
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Camions,Nacionalitat espanyola,46
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Camions,Altres nacionalitats,2
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Altres vehicles,Nacionalitat espanyola,37
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Altres vehicles,Altres nacionalitats,4
2019,5,Sarrià-St. Gervasi,23,Sarrià,Turismes,Nacionalitat espanyola,8959
2019,5,Sarrià-St. Gervasi,23,Sarrià,Turismes,Altres nacionalitats,696
2019,5,Sarrià-St. Gervasi,23,Sarrià,Motos,Nacionalitat espanyola,5393
2019,5,Sarrià-St. Gervasi,23,Sarrià,Motos,Altres nacionalitats,283
2019,5,Sarrià-St. Gervasi,23,Sarrià,Ciclomotors,Nacionalitat espanyola,635
2019,5,Sarrià-St. Gervasi,23,Sarrià,Ciclomotors,Altres nacionalitats,56
2019,5,Sarrià-St. Gervasi,23,Sarrià,Furgonetes,Nacionalitat espanyola,497
2019,5,Sarrià-St. Gervasi,23,Sarrià,Furgonetes,Altres nacionalitats,27
2019,5,Sarrià-St. Gervasi,23,Sarrià,Camions,Nacionalitat espanyola,151
2019,5,Sarrià-St. Gervasi,23,Sarrià,Camions,Altres nacionalitats,2
2019,5,Sarrià-St. Gervasi,23,Sarrià,Altres vehicles,Nacionalitat espanyola,191
2019,5,Sarrià-St. Gervasi,23,Sarrià,Altres vehicles,Altres nacionalitats,9
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Turismes,Nacionalitat espanyola,7086
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Turismes,Altres nacionalitats,344
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Motos,Nacionalitat espanyola,4247
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Motos,Altres nacionalitats,159
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Ciclomotors,Nacionalitat espanyola,494
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Ciclomotors,Altres nacionalitats,21
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Furgonetes,Nacionalitat espanyola,263
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Furgonetes,Altres nacionalitats,11
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Camions,Nacionalitat espanyola,90
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Camions,Altres nacionalitats,2
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Altres vehicles,Nacionalitat espanyola,103
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Turismes,Nacionalitat espanyola,9923
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Turismes,Altres nacionalitats,505
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Motos,Nacionalitat espanyola,6445
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Motos,Altres nacionalitats,272
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Ciclomotors,Nacionalitat espanyola,804
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Ciclomotors,Altres nacionalitats,58
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Furgonetes,Nacionalitat espanyola,450
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Furgonetes,Altres nacionalitats,27
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Camions,Nacionalitat espanyola,121
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Camions,Altres nacionalitats,7
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Altres vehicles,Nacionalitat espanyola,163
